date,open,close,high,low
28.12.2012,140.57,140.52,140.57,140.52
27.12.2012,140.56,140.55,140.57,140.55
21.12.2012,140.71,140.66,140.71,140.66
20.12.2012,140.66,140.75,140.76,140.66
19.12.2012,140.56,140.67,140.67,140.56
18.12.2012,140.36,140.53,140.53,140.36
17.12.2012,140.32,140.33,140.38,140.32
14.12.2012,140.31,140.36,140.36,140.31
13.12.2012,140.28,140.26,140.35,140.26
12.12.2012,140.07,140.25,140.25,140.07
11.12.2012,139.82,140.00,140.00,139.74
10.12.2012,140.32,139.83,140.32,139.68
07.12.2012,140.20,140.32,140.32,140.05
06.12.2012,140.36,140.22,140.36,140.07
05.12.2012,140.42,140.33,140.42,140.30
04.12.2012,140.37,140.39,140.39,140.36
03.12.2012,140.30,140.35,140.36,140.29
30.11.2012,140.35,140.26,140.39,140.26
29.11.2012,140.48,140.28,140.54,140.28
28.11.2012,140.23,140.46,140.47,140.23
27.11.2012,140.15,140.23,140.23,140.15
26.11.2012,140.14,140.10,140.14,140.06
23.11.2012,139.94,140.11,140.13,139.94
22.11.2012,139.88,140.00,140.01,139.88
21.11.2012,139.67,139.86,139.86,139.67
20.11.2012,139.63,139.77,139.77,139.63
19.11.2012,139.68,139.66,139.69,139.63
16.11.2012,139.64,139.69,139.70,139.63
15.11.2012,139.50,139.63,139.66,139.50
14.11.2012,139.61,139.56,139.66,139.56
13.11.2012,139.45,139.46,139.47,139.45
12.11.2012,139.60,139.49,139.60,139.49
09.11.2012,139.47,139.56,139.60,139.47
08.11.2012,139.57,139.48,139.57,139.48
07.11.2012,139.58,139.56,139.58,139.56
06.11.2012,139.38,139.56,139.56,139.38
05.11.2012,139.41,139.40,139.41,139.35
02.11.2012,139.53,139.46,139.53,139.46
01.11.2012,139.43,139.52,139.52,139.43
31.10.2012,139.29,139.38,139.41,139.29
30.10.2012,139.20,139.20,139.20,139.20
29.10.2012,139.29,139.20,139.29,139.20
26.10.2012,139.24,139.33,139.35,139.21
25.10.2012,139.36,139.31,139.38,139.31
24.10.2012,139.28,139.30,139.30,139.28
23.10.2012,139.44,139.33,139.44,139.27
22.10.2012,139.56,139.52,139.56,139.52
19.10.2012,139.53,139.49,139.63,139.49
18.10.2012,139.60,139.47,139.60,139.43
17.10.2012,139.60,139.63,139.63,139.60
16.10.2012,139.35,139.40,139.41,139.34
15.10.2012,139.36,139.34,139.38,139.34
12.10.2012,139.21,139.35,139.35,139.21
11.10.2012,139.04,139.19,139.19,138.93
10.10.2012,139.06,139.04,139.06,139.01
09.10.2012,139.21,139.13,139.21,139.13
08.10.2012,139.22,139.18,139.28,139.18
05.10.2012,139.11,139.30,139.30,139.11
04.10.2012,139.08,139.10,139.14,139.08
03.10.2012,139.19,139.20,139.28,139.17
02.10.2012,139.10,139.24,139.24,139.10
01.10.2012,138.85,138.97,138.97,138.85
28.09.2012,138.89,138.85,138.89,138.85
27.09.2012,138.79,138.86,138.86,138.75
26.09.2012,138.81,138.83,138.83,138.77
25.09.2012,139.04,138.93,139.04,138.93
24.09.2012,139.09,139.11,139.13,139.09
21.09.2012,139.18,139.16,139.22,139.13
20.09.2012,139.20,139.20,139.20,139.20
19.09.2012,138.98,139.13,139.13,138.98
18.09.2012,138.88,138.94,138.94,138.78
17.09.2012,138.99,138.85,138.99,138.85
14.09.2012,139.06,139.08,139.12,139.06
13.09.2012,139.10,139.08,139.10,139.05
12.09.2012,139.01,139.18,139.19,139.01
11.09.2012,138.94,139.02,139.02,138.91
10.09.2012,139.08,139.01,139.08,138.98
07.09.2012,139.20,139.15,139.20,139.06
06.09.2012,138.79,138.98,138.98,138.79
05.09.2012,138.83,138.76,138.83,138.61
04.09.2012,138.72,138.83,138.83,138.70
03.09.2012,138.13,138.24,138.24,138.13
31.08.2012,137.98,138.13,138.13,137.98
30.08.2012,137.88,137.97,137.97,137.88
29.08.2012,137.84,137.99,137.99,137.79
28.08.2012,137.74,137.90,137.90,137.74
27.08.2012,137.73,137.77,137.77,137.73
24.08.2012,137.65,137.61,137.67,137.61
23.08.2012,137.73,137.75,137.75,137.70
22.08.2012,137.94,137.90,137.98,137.90
21.08.2012,139.31,139.41,139.49,139.31
20.08.2012,139.18,139.22,139.42,139.18
17.08.2012,138.89,139.23,139.23,138.89
16.08.2012,138.78,138.86,138.86,138.70
15.08.2012,138.61,138.82,138.82,138.61
14.08.2012,138.55,138.70,138.70,138.54
13.08.2012,138.66,138.66,138.73,138.64
10.08.2012,138.85,138.72,138.85,138.72
09.08.2012,139.04,138.90,139.04,138.88
08.08.2012,139.00,138.86,139.00,138.86
07.08.2012,138.93,139.01,139.12,138.93
06.08.2012,139.10,139.28,139.28,139.10
03.08.2012,138.00,138.94,139.02,138.00
02.08.2012,138.05,138.02,138.37,138.02
01.08.2012,138.04,138.04,138.04,138.04
31.07.2012,137.93,137.62,137.95,137.62
30.07.2012,,,138.01,138.02,138.01,
27.07.2012,137.54,137.48,137.54,137.48
26.07.2012,136.38,137.41,137.41,136.38
25.07.2012,135.92,136.23,136.23,135.92
24.07.2012,136.24,136.02,136.24,136.00
23.07.2012,136.55,136.43,136.65,136.43
20.07.2012,137.74,137.74,137.74,137.74
19.07.2012,137.77,137.68,137.77,137.68
18.07.2012,137.87,137.87,137.87,137.87
17.07.2012,137.84,137.77,137.87,137.75
16.07.2012,137.67,137.56,137.68,137.54
13.07.2012,137.18,137.74,137.86,137.18
12.07.2012,137.67,137.49,137.67,137.47
11.07.2012,137.12,137.60,137.60,137.12
10.07.2012,136.96,137.48,137.48,136.96
09.07.2012,137.25,137.01,137.25,136.91
06.07.2012,137.45,137.31,137.54,137.31
05.07.2012,137.82,137.49,137.82,137.46
04.07.2012,137.90,137.90,137.90,137.90
03.07.2012,137.71,137.89,137.89,137.71
02.07.2012,137.66,137.86,137.86,137.66
29.06.2012,137.47,137.19,137.47,137.19
28.06.2012,136.29,136.58,136.59,136.29
27.06.2012,136.22,136.27,136.40,136.22
26.06.2012,136.67,136.22,136.67,136.20
25.06.2012,137.21,136.70,137.21,136.70
22.06.2012,137.15,137.25,137.27,137.15
21.06.2012,136.82,137.18,137.18,136.82
20.06.2012,136.84,136.74,136.94,136.74
19.06.2012,136.51,136.53,136.69,136.51
18.06.2012,136.67,136.37,136.67,136.37
15.06.2012,136.47,136.54,136.59,136.47
14.06.2012,136.08,136.26,136.35,136.08
13.06.2012,136.48,136.22,136.48,136.22
12.06.2012,136.54,136.22,136.57,136.22
11.06.2012,137.36,136.94,137.36,136.86
08.06.2012,137.23,137.20,137.23,137.20
07.06.2012,137.24,137.43,137.43,137.24
06.06.2012,136.90,137.28,137.28,136.90
05.06.2012,136.75,136.98,136.98,136.75
04.06.2012,136.78,136.85,136.85,136.78
01.06.2012,136.41,136.55,136.69,136.41
31.05.2012,136.57,136.39,136.61,136.39
30.05.2012,136.76,136.36,136.76,136.36
29.05.2012,137.04,137.04,137.04,137.04
28.05.2012,137.31,137.20,137.31,137.20
25.05.2012,137.50,137.50,137.50,137.50
24.05.2012,137.43,137.39,137.43,137.39
23.05.2012,137.57,137.55,137.57,137.55
22.05.2012,137.18,137.50,137.52,137.18
21.05.2012,137.27,137.17,137.33,137.17
18.05.2012,137.20,137.33,137.41,137.20
17.05.2012,137.37,137.28,137.39,137.25
16.05.2012,137.41,137.34,137.44,137.33
15.05.2012,137.71,137.34,137.71,137.34
14.05.2012,137.95,137.94,137.95,137.94
11.05.2012,138.05,138.12,138.17,137.98
10.05.2012,138.07,138.15,138.15,138.07
09.05.2012,138.14,138.00,138.14,138.00
08.05.2012,138.25,138.29,138.29,138.25
07.05.2012,138.12,138.23,138.23,138.12
04.05.2012,138.06,138.26,138.26,138.06
03.05.2012,137.89,138.01,138.01,137.89
02.05.2012,138.01,137.88,138.05,137.87
30.04.2012,137.84,137.98,137.98,137.84
27.04.2012,137.65,137.73,137.73,137.65
26.04.2012,137.81,137.73,137.81,137.73
25.04.2012,137.49,137.73,137.77,137.49
24.04.2012,137.41,137.56,137.56,137.41
23.04.2012,137.45,137.31,137.53,137.31
20.04.2012,137.46,137.50,137.50,137.45
19.04.2012,137.62,137.60,137.75,137.58
18.04.2012,137.71,137.64,137.81,137.63
17.04.2012,137.41,137.65,137.67,137.41
16.04.2012,137.47,137.39,137.58,137.34
13.04.2012,137.54,137.56,137.69,137.54
12.04.2012,137.48,137.59,137.59,137.43
11.04.2012,137.40,137.31,137.42,137.31
10.04.2012,137.59,137.40,137.59,137.40
05.04.2012,137.92,137.67,137.92,137.65
04.04.2012,138.06,137.94,138.14,137.94
03.04.2012,138.12,138.17,138.20,138.12
02.04.2012,138.02,138.15,138.30,138.02
30.03.2012,138.09,138.06,138.13,138.05
29.03.2012,138.33,138.08,138.35,138.08
28.03.2012,138.29,138.35,138.35,138.29
27.03.2012,138.46,138.29,138.48,138.29
26.03.2012,138.61,138.52,138.61,138.52
23.03.2012,138.37,138.48,138.48,138.37
22.03.2012,138.45,138.48,138.50,138.45
21.03.2012,138.64,138.57,138.64,138.57
20.03.2012,138.60,138.53,138.60,138.53
19.03.2012,138.62,138.59,138.64,138.59
16.03.2012,138.65,138.58,138.66,138.58
15.03.2012,138.63,138.67,138.72,138.63
14.03.2012,138.73,138.71,138.73,138.68
13.03.2012,138.83,138.73,138.83,138.73
12.03.2012,138.79,138.71,138.83,138.71
09.03.2012,139.03,138.82,139.03,138.82
08.03.2012,139.06,138.92,139.06,138.92
07.03.2012,138.69,138.91,138.94,138.69
06.03.2012,138.94,138.87,138.94,138.87
05.03.2012,138.86,138.95,138.96,138.84
02.03.2012,138.73,138.97,138.97,138.72
01.03.2012,138.66,138.82,138.82,138.66
29.02.2012,138.35,138.35,138.35,138.35
28.02.2012,138.03,138.07,138.09,138.01
27.02.2012,137.64,137.80,137.80,137.64
24.02.2012,137.47,137.56,137.62,137.47
23.02.2012,137.43,137.48,137.50,137.42
22.02.2012,137.48,137.43,137.49,137.43
21.02.2012,138.96,138.96,138.96,138.96
20.02.2012,138.76,138.84,138.86,138.76
17.02.2012,,,138.70,,,,,
16.02.2012,138.45,138.51,138.53,138.45
15.02.2012,138.75,138.68,138.75,138.67
14.02.2012,138.78,138.70,138.78,138.70
13.02.2012,138.77,138.74,138.84,138.74
10.02.2012,138.90,138.72,138.90,138.70
09.02.2012,138.87,138.94,138.94,138.81
08.02.2012,138.88,138.84,138.88,138.84
07.02.2012,138.86,138.87,138.87,138.86
06.02.2012,138.81,138.88,138.97,138.77
03.02.2012,138.97,138.81,138.97,138.79
02.02.2012,138.68,138.80,138.80,138.54
01.02.2012,138.13,138.63,138.68,138.13
31.01.2012,137.93,138.13,138.14,137.93
30.01.2012,137.94,137.92,137.94,137.80
27.01.2012,138.13,138.12,138.15,138.12
26.01.2012,137.92,138.04,138.04,137.92
25.01.2012,137.79,137.84,137.84,137.66
24.01.2012,137.90,137.80,137.94,137.78
23.01.2012,137.70,137.85,137.94,137.70
20.01.2012,137.40,137.51,137.51,137.36
19.01.2012,137.44,137.32,137.44,137.32
18.01.2012,137.48,137.38,137.48,137.38
17.01.2012,137.42,137.36,137.52,137.36
16.01.2012,137.15,137.22,137.26,137.15
13.01.2012,137.69,137.10,137.69,137.09
12.01.2012,136.72,137.22,137.50,136.72
11.01.2012,136.28,136.59,136.63,136.28
10.01.2012,136.06,136.14,136.23,136.06
09.01.2012,136.05,136.02,136.13,136.02
06.01.2012,136.03,136.03,136.09,135.99
05.01.2012,133.27,136.25,136.54,133.27
04.01.2012,136.62,133.27,136.62,133.27
03.01.2012,133.28,136.57,136.64,133.28
02.01.2012,136.53,133.28,136.59,133.28
30.12.2011,133.08,136.44,136.44,133.08
29.12.2011,136.34,133.08,136.41,133.08
28.12.2011,136.40,136.34,136.44,136.34
27.12.2011,135.99,136.01,136.01,135.99
23.12.2011,132.68,136.00,136.09,132.68
22.12.2011,135.99,135.96,136.03,135.95
21.12.2011,136.39,132.78,136.39,132.78
20.12.2011,135.94,136.22,136.22,135.94
19.12.2011,135.92,132.72,136.14,132.72
16.12.2011,135.41,132.53,136.14,132.53
15.12.2011,134.78,135.47,135.47,134.78
14.12.2011,135.06,131.70,135.06,131.70
13.12.2011,131.58,135.01,135.11,131.58
12.12.2011,134.60,134.85,134.85,134.46
09.12.2011,131.12,134.70,134.70,131.12
08.12.2011,131.75,134.32,135.04,131.75
07.12.2011,135.06,131.73,135.25,131.73
06.12.2011,135.01,131.79,135.04,131.79
05.12.2011,134.64,135.04,135.04,131.81
02.12.2011,134.38,134.17,134.78,134.17
01.12.2011,133.84,133.78,133.84,133.78
30.11.2011,133.09,133.38,133.38,133.09
29.11.2011,133.03,133.08,133.08,133.03
28.11.2011,132.50,132.97,132.97,132.50
25.11.2011,132.60,132.36,132.60,132.15
24.11.2011,132.97,132.61,132.97,132.61
23.11.2011,133.10,132.77,133.10,132.69
22.11.2011,133.61,133.13,133.64,133.13
21.11.2011,133.79,133.63,133.79,133.63
18.11.2011,133.87,133.77,133.90,133.72
17.11.2011,133.47,133.66,133.67,133.34
16.11.2011,133.84,133.50,133.84,133.36
15.11.2011,133.76,133.38,133.76,133.38
14.11.2011,134.56,134.03,134.56,134.00
11.11.2011,133.89,134.34,134.37,133.88
10.11.2011,132.94,133.73,133.97,132.94
09.11.2011,133.43,133.03,133.43,133.03
08.11.2011,134.03,133.87,134.18,133.87
07.11.2011,134.35,134.21,134.35,134.21
04.11.2011,134.98,134.76,134.98,134.76
03.11.2011,134.58,134.91,135.03,134.56
02.11.2011,134.94,134.84,134.94,134.76
01.11.2011,134.85,134.65,134.85,134.41
31.10.2011,135.04,134.85,135.04,134.85
28.10.2011,135.36,135.10,135.36,135.09
27.10.2011,135.47,135.34,135.66,135.34
26.10.2011,135.29,135.28,135.32,135.26
25.10.2011,135.16,135.26,135.26,135.14
24.10.2011,135.20,135.18,135.20,135.16
21.10.2011,135.07,135.11,135.11,135.07
20.10.2011,135.18,135.08,135.18,135.08
19.10.2011,135.34,135.22,135.35,135.22
18.10.2011,135.49,135.33,135.49,135.33
17.10.2011,135.46,135.53,135.53,135.46
14.10.2011,135.47,135.45,135.47,135.44
13.10.2011,135.53,135.51,135.53,135.48
12.10.2011,135.70,135.64,135.70,135.64
11.10.2011,135.79,135.79,135.79,135.79
10.10.2011,135.72,135.73,135.73,135.72
07.10.2011,135.72,135.72,135.73,135.70
06.10.2011,135.83,135.87,135.87,135.83
05.10.2011,135.70,135.72,135.72,135.70
04.10.2011,135.72,135.73,135.79,135.72
03.10.2011,135.63,135.71,135.71,135.63
30.09.2011,135.53,135.57,135.60,135.53
29.09.2011,135.43,135.47,135.47,135.43
28.09.2011,135.55,135.53,135.55,135.53
27.09.2011,135.52,135.55,135.55,135.52
26.09.2011,135.68,135.58,135.68,135.58
23.09.2011,135.66,135.63,135.66,135.60
22.09.2011,135.48,135.51,135.53,135.48
21.09.2011,135.45,135.44,135.45,135.44
20.09.2011,135.44,135.44,135.44,135.44
19.09.2011,135.54,135.54,135.54,135.54
16.09.2011,135.23,135.60,135.60,135.23
15.09.2011,135.15,135.19,135.19,135.15
14.09.2011,135.12,135.12,135.12,135.12
13.09.2011,135.03,135.02,135.03,135.02
12.09.2011,135.53,135.47,135.53,135.47
09.09.2011,135.93,135.93,135.93,135.66
08.09.2011,,,135.82,,,,,
07.09.2011,,,135.80,,,,,
06.09.2011,135.46,135.56,135.57,135.46
05.09.2011,135.83,135.50,135.83,135.50
02.09.2011,135.90,135.88,135.94,135.88
01.09.2011,135.86,135.85,135.87,135.85
31.08.2011,135.87,135.89,135.89,135.87
30.08.2011,135.87,135.87,135.87,135.87
29.08.2011,135.91,135.84,135.91,135.84
26.08.2011,135.94,135.95,135.97,135.94
25.08.2011,135.86,135.96,135.97,135.82
24.08.2011,135.94,135.91,135.95,135.91
23.08.2011,137.16,137.08,137.16,137.08
22.08.2011,137.23,137.16,137.23,137.13
19.08.2011,137.21,137.21,137.21,137.21
18.08.2011,137.06,137.17,137.24,137.06
17.08.2011,136.90,137.11,137.11,136.90
16.08.2011,136.86,137.00,137.00,136.86
15.08.2011,136.91,136.84,136.92,136.84
12.08.2011,136.95,136.84,136.95,136.84
11.08.2011,137.03,136.90,137.03,136.90
10.08.2011,,,136.88,,,,,
09.08.2011,136.79,136.60,136.79,136.60
08.08.2011,136.52,136.60,136.60,136.47
05.08.2011,135.25,135.35,135.35,135.25
04.08.2011,135.09,135.04,135.24,135.01
03.08.2011,135.01,135.01,135.01,135.01
02.08.2011,134.81,134.87,134.89,134.81
01.08.2011,135.19,134.98,135.25,134.98
29.07.2011,135.05,135.05,135.09,135.01
28.07.2011,135.09,135.09,135.09,135.01
27.07.2011,135.17,135.13,135.17,135.05
26.07.2011,135.11,135.21,135.23,135.11
25.07.2011,135.55,135.43,135.55,135.43
22.07.2011,135.89,135.89,135.89,135.89
21.07.2011,,,135.58,,,,,
20.07.2011,135.29,135.29,135.29,135.24
19.07.2011,134.87,134.99,135.05,134.87
18.07.2011,134.67,134.60,134.67,134.60
15.07.2011,135.24,135.01,135.24,135.01
14.07.2011,135.23,135.23,135.23,135.15
13.07.2011,135.06,135.20,135.31,135.06
12.07.2011,134.77,135.09,135.09,134.77
11.07.2011,135.34,134.96,135.34,134.96
08.07.2011,135.67,135.62,135.67,135.48
07.07.2011,135.70,135.66,135.71,135.66
06.07.2011,135.81,135.76,135.86,135.76
05.07.2011,135.94,135.85,135.94,135.85
04.07.2011,135.97,135.90,135.97,135.90
01.07.2011,135.97,135.88,135.97,135.88
30.06.2011,135.88,135.88,135.88,135.83
29.06.2011,135.85,135.77,135.85,135.77
28.06.2011,135.82,135.74,135.82,135.74
27.06.2011,135.84,135.81,135.84,135.81
24.06.2011,135.87,135.87,135.88,135.87
23.06.2011,135.95,135.99,135.99,135.95
22.06.2011,136.03,136.03,136.03,136.03
21.06.2011,135.97,135.97,135.99,135.97
20.06.2011,135.96,135.95,135.96,135.95
17.06.2011,135.98,135.98,135.98,135.96
16.06.2011,135.95,135.95,135.95,135.95
15.06.2011,135.94,135.93,135.94,135.93
14.06.2011,135.93,136.00,136.00,135.93
13.06.2011,135.95,135.95,135.95,135.95
10.06.2011,135.87,135.92,135.92,135.87
09.06.2011,135.75,135.85,135.85,135.75
08.06.2011,135.79,135.78,135.79,135.78
07.06.2011,135.93,135.93,135.93,135.75
06.06.2011,135.88,135.87,135.88,135.87
03.06.2011,135.87,135.88,135.88,135.87
02.06.2011,135.81,135.80,135.85,135.80
01.06.2011,135.74,135.74,135.74,135.74
31.05.2011,135.71,135.71,135.73,135.71
30.05.2011,135.74,135.71,135.74,135.71
27.05.2011,135.79,135.83,135.83,135.78
26.05.2011,135.80,135.80,135.80,135.80
25.05.2011,135.72,135.72,135.72,135.72
24.05.2011,135.54,135.53,135.55,135.53
23.05.2011,135.51,135.50,135.51,135.50
20.05.2011,135.52,135.49,135.52,135.46
19.05.2011,135.57,135.60,135.60,135.43
18.05.2011,135.57,135.57,135.57,135.57
17.05.2011,135.57,135.57,135.57,135.57
16.05.2011,135.57,135.57,135.58,135.57
13.05.2011,135.52,135.56,135.56,135.52
12.05.2011,135.53,135.57,135.59,135.53
11.05.2011,135.47,135.47,135.47,135.45
10.05.2011,135.35,135.45,135.45,135.35
09.05.2011,135.36,135.43,135.43,135.36
06.05.2011,135.40,135.36,135.40,135.36
05.05.2011,135.06,135.40,135.40,135.04
04.05.2011,135.16,135.12,135.16,135.12
03.05.2011,135.27,135.19,135.27,135.17
02.05.2011,135.22,135.24,135.26,135.20
29.04.2011,135.22,135.27,135.27,135.22
28.04.2011,135.12,135.22,135.24,135.12
27.04.2011,135.11,135.07,135.13,135.07
26.04.2011,135.24,135.18,135.24,135.18
21.04.2011,135.17,135.14,135.17,135.14
20.04.2011,135.18,135.14,135.18,135.13
19.04.2011,135.18,135.21,135.21,135.16
18.04.2011,135.14,135.18,135.20,135.08
15.04.2011,135.17,135.15,135.17,135.11
14.04.2011,135.23,135.19,135.23,135.19
13.04.2011,135.22,135.20,135.22,135.16
12.04.2011,135.19,135.24,135.28,135.17
11.04.2011,135.06,135.12,135.12,135.06
08.04.2011,135.23,135.09,135.23,135.09
07.04.2011,135.29,135.26,135.29,135.25
06.04.2011,135.27,135.26,135.30,135.26
05.04.2011,135.25,135.21,135.27,135.21
04.04.2011,135.16,135.23,135.25,135.16
01.04.2011,135.12,135.13,135.14,135.12
31.03.2011,135.22,135.16,135.24,135.14
30.03.2011,135.17,135.23,135.23,135.17
29.03.2011,135.19,135.18,135.21,135.18
28.03.2011,135.25,135.22,135.25,135.22
25.03.2011,135.34,135.33,135.35,135.33
24.03.2011,135.39,135.37,135.39,135.37
23.03.2011,135.34,135.35,135.35,135.34
22.03.2011,135.28,135.33,135.33,135.28
21.03.2011,135.36,135.31,135.40,135.31
18.03.2011,135.54,135.44,135.54,135.44
17.03.2011,135.61,135.48,135.61,135.48
16.03.2011,135.56,135.63,135.68,135.55
15.03.2011,135.52,135.55,135.56,135.51
14.03.2011,135.31,135.29,135.32,135.29
11.03.2011,134.98,135.18,135.18,134.98
10.03.2011,134.88,134.94,134.94,134.88
09.03.2011,134.83,134.86,134.89,134.80
08.03.2011,134.89,134.84,134.89,134.84
07.03.2011,134.87,134.86,134.87,134.83
04.03.2011,134.82,134.84,134.86,134.81
03.03.2011,135.25,134.78,135.25,134.78
02.03.2011,135.29,135.28,135.30,135.27
01.03.2011,135.26,135.26,135.28,135.22
28.02.2011,135.23,135.24,135.25,135.20
25.02.2011,135.17,135.18,135.18,135.15
24.02.2011,135.23,135.21,135.24,135.18
23.02.2011,135.20,135.18,135.20,135.15
22.02.2011,136.12,136.04,136.12,136.02
21.02.2011,136.16,136.14,136.16,136.09
18.02.2011,136.21,136.11,136.25,136.11
17.02.2011,136.12,136.25,136.26,136.12
16.02.2011,136.03,136.18,136.18,136.03
15.02.2011,135.99,135.99,136.00,135.94
14.02.2011,136.00,135.93,136.02,135.93
11.02.2011,136.00,136.03,136.03,135.96
10.02.2011,135.96,135.97,135.97,135.96
09.02.2011,135.93,135.94,135.97,135.93
08.02.2011,136.17,136.03,136.17,136.03
07.02.2011,136.12,136.16,136.16,136.12
04.02.2011,136.16,136.08,136.16,136.05
03.02.2011,136.06,136.04,136.07,136.04
02.02.2011,136.24,136.09,136.24,136.09
01.02.2011,136.03,136.06,136.06,136.03
31.01.2011,135.94,135.94,135.94,135.94
28.01.2011,135.91,135.85,135.92,135.84
27.01.2011,135.88,135.86,135.88,135.86
26.01.2011,136.00,136.00,136.00,135.97
25.01.2011,136.11,135.99,136.11,135.99
24.01.2011,136.14,136.09,136.14,136.09
21.01.2011,136.05,136.03,136.06,136.03
20.01.2011,136.13,136.15,136.17,136.13
19.01.2011,136.12,136.18,136.23,136.08
18.01.2011,136.03,136.00,136.03,136.00
17.01.2011,136.14,136.19,136.19,136.14
14.01.2011,136.16,136.09,136.18,136.09
13.01.2011,136.33,136.33,136.51,136.24
12.01.2011,136.40,136.32,136.40,136.32
11.01.2011,136.13,136.31,136.31,136.13
10.01.2011,136.19,136.21,136.24,136.19
07.01.2011,136.18,136.25,136.28,136.08
06.01.2011,136.36,136.32,136.36,136.32
05.01.2011,136.57,136.57,136.57,136.34
04.01.2011,136.34,136.44,136.46,136.34
03.01.2011,136.25,136.36,136.36,136.18
30.12.2010,136.15,136.15,136.18,136.09
29.12.2010,136.31,136.12,136.32,136.12
28.12.2010,136.36,136.33,136.36,136.31
27.12.2010,136.30,136.28,136.30,136.27
23.12.2010,136.28,136.29,136.30,136.28
22.12.2010,136.11,136.21,136.24,136.11
21.12.2010,136.06,136.08,136.09,136.06
20.12.2010,136.17,136.17,136.17,136.17
17.12.2010,136.16,136.12,136.16,136.12
16.12.2010,136.21,136.13,136.24,136.13
15.12.2010,136.09,136.24,136.24,136.09
14.12.2010,136.16,136.05,136.16,136.05
13.12.2010,136.00,136.13,136.13,136.00
10.12.2010,136.21,136.08,136.21,136.07
09.12.2010,136.25,136.29,136.29,136.19
08.12.2010,136.36,136.34,136.36,136.24
07.12.2010,136.50,136.37,136.50,136.37
06.12.2010,136.47,136.47,136.49,136.40
03.12.2010,136.40,136.47,136.59,136.40
02.12.2010,136.18,136.35,136.36,136.18
01.12.2010,136.02,136.11,136.19,136.02
30.11.2010,135.68,135.86,135.88,135.63
29.11.2010,136.25,135.97,136.25,135.87
26.11.2010,136.24,136.27,136.28,136.24
25.11.2010,136.30,136.25,136.30,136.16
24.11.2010,136.31,136.27,136.31,136.27
23.11.2010,136.36,136.34,136.37,136.32
22.11.2010,136.27,136.32,136.32,136.27
19.11.2010,136.20,136.21,136.21,136.14
18.11.2010,136.27,136.16,136.28,136.12
17.11.2010,136.27,136.33,136.38,136.27
16.11.2010,136.31,136.25,136.37,136.24
15.11.2010,136.27,136.30,136.35,136.26
12.11.2010,136.22,136.27,136.28,136.22
11.11.2010,136.36,136.25,136.36,136.25
10.11.2010,136.36,136.36,136.40,136.31
09.11.2010,136.36,136.36,136.39,136.34
08.11.2010,136.40,136.36,136.42,136.36
05.11.2010,136.52,136.50,136.54,136.49
04.11.2010,136.45,136.52,136.53,136.38
03.11.2010,136.46,136.47,136.50,136.46
02.11.2010,136.46,136.42,136.47,136.41
01.11.2010,136.51,136.50,136.54,136.49
29.10.2010,136.50,136.52,136.52,136.50
28.10.2010,136.50,136.50,136.50,136.50
27.10.2010,136.54,136.51,136.59,136.49
26.10.2010,136.56,136.59,136.59,136.56
25.10.2010,136.69,136.71,136.71,136.69
22.10.2010,136.59,136.58,136.63,136.58
21.10.2010,136.71,136.59,136.71,136.59
20.10.2010,136.76,136.69,136.76,136.67
19.10.2010,136.86,136.80,136.86,136.79
18.10.2010,136.91,136.82,136.91,136.81
15.10.2010,136.94,136.94,136.97,136.94
14.10.2010,136.96,136.97,136.99,136.95
13.10.2010,136.93,136.99,136.99,136.93
12.10.2010,137.00,137.02,137.02,136.98
11.10.2010,136.95,137.08,137.08,136.95
08.10.2010,136.92,136.92,136.92,136.86
07.10.2010,136.80,136.80,136.81,136.80
06.10.2010,136.83,136.87,136.87,136.83
05.10.2010,136.77,136.76,136.77,136.75
04.10.2010,136.70,136.69,136.74,136.69
01.10.2010,136.54,136.61,136.61,136.54
30.09.2010,136.70,136.59,136.70,136.55
29.09.2010,136.72,136.65,136.73,136.65
28.09.2010,136.81,136.75,136.81,136.72
27.09.2010,136.82,136.82,136.82,136.79
24.09.2010,136.85,136.81,136.85,136.81
23.09.2010,136.76,136.84,136.87,136.76
22.09.2010,136.74,136.80,136.80,136.74
21.09.2010,136.66,136.69,136.69,136.59
20.09.2010,136.66,136.64,136.66,136.60
17.09.2010,136.65,136.72,136.72,136.65
16.09.2010,136.75,136.74,136.75,136.74
15.09.2010,136.81,136.77,136.83,136.77
14.09.2010,136.82,136.84,136.86,136.80
13.09.2010,136.81,136.80,136.82,136.80
10.09.2010,136.86,136.81,136.89,136.81
09.09.2010,136.91,136.86,136.91,136.86
08.09.2010,137.00,136.93,137.00,136.93
07.09.2010,137.01,137.00,137.05,136.99
06.09.2010,136.96,136.99,136.99,136.96
03.09.2010,137.01,137.00,137.02,136.93
02.09.2010,136.99,137.01,137.03,136.97
01.09.2010,137.01,137.01,137.12,136.97
31.08.2010,136.95,136.98,136.98,136.95
30.08.2010,136.96,136.91,136.98,136.91
27.08.2010,137.07,136.96,137.07,136.92
26.08.2010,137.00,137.00,137.02,137.00
25.08.2010,137.06,137.03,137.06,137.03
24.08.2010,137.47,137.49,137.51,137.46
23.08.2010,137.49,137.50,137.50,137.49
20.08.2010,137.47,137.47,137.49,137.46
19.08.2010,137.37,137.38,137.38,137.37
18.08.2010,137.40,137.42,137.46,137.38
17.08.2010,137.32,137.35,137.37,137.31
16.08.2010,137.32,137.33,137.42,137.31
